"entry_id","comments","score"
"3974","a:1:{s:8:""comment4"";a:3:{i:0;s:65:""Showcase the work happening in teams for other team to understand"";i:1;s:0:"""";i:2;s:105:""Providing good kitchen facilities and appropriate meeting rooms for health and wellbeing staff activities"";}}","68.400"
"3972","a:1:{s:8:""comment4"";a:3:{i:0;s:111:""Investing time in R&amp;D
Look at future customers 
Make decisions and implement simple improvements/changes "";i:1;s:93:""Revisiting the same themes
Taking a long time to start/implement simple improvements/changes"";i:2;s:83:""Focussing on customer need 
Finding and implementing innovative working practices "";}}","100.000"
"3971","a:1:{s:8:""comment4"";a:3:{i:0;s:166:""Monitoring and communicating the effectiveness of new products and services - I never hear how something new we have launched is doing and if it was worth it or not. "";i:1;s:141:""Getting IT involved in projects too late - this is key so we are not railroaded with something last minute. Our resource is very very tight. "";i:2;s:136:""Allowing us to be creative and collaborating on ideas and solutions. This freedom to design and create is very important if done right. "";}}","86.450"
"3970","a:1:{s:8:""comment4"";a:3:{i:0;s:26:""Share Innovation and Ideas"";i:1;s:0:"""";i:2;s:11:""Collaborate"";}}","95.000"
"3969","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","41.700"
"3968","a:1:{s:8:""comment4"";a:3:{i:0;s:63:""Systems to support more flexbile working, supporting outcomes
"";i:1;s:35:""Location based services and support"";i:2;s:97:""More focus on culture and environment to continue work already underway
Cross functional working"";}}","88.830"
"3967","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","97.000"
"3966","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","35.430"
"3965","a:1:{s:8:""comment4"";a:3:{i:0;s:56:""Sharing updates from business units across the business."";i:1;s:0:"""";i:2;s:44:""Working collaboratively across the business."";}}","100.000"
"3964","a:1:{s:8:""comment4"";a:3:{i:0;s:214:"" More informal catch ups, restrict meetings to 25 minutes or 50 minutes as a standard across the business- giving those who have back to back meetings a bit of a break, encourage more cross department collaboration"";i:1;s:38:""Less long meetings, working in silo's "";i:2;s:0:"""";}}","70.560"
"3963","a:1:{s:8:""comment4"";a:3:{i:0;s:137:""Introducing clear company measures for review of salary, performance etc...
Improve internal comms 
Introduce better maternity package "";i:1;s:25:""Changing the goal posts
"";i:2;s:212:""Cultivating a caring culture 
Coming up with work / life balance ideas like the 9 day fortnight is great 
Kick offs and half year reviews 
Training managers that are people managers with the skills required 
"";}}","32.000"
"3962","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","99.500"
"3961","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","99.300"
"3960","a:1:{s:8:""comment4"";a:3:{i:0;s:41:""Treating all departments/employees equal."";i:1;s:1:"" "";i:2;s:0:"""";}}","42.380"
"3959","a:1:{s:8:""comment4"";a:3:{i:0;s:2443:""Ensure work environments are safe and ergonomic for everybody; try to minimize areas where our bodies are being unnecessarily strained/damaged at work
Employing a high-standard, clean aesthetic throughout the workplace
A concerted effort to improve upon internal work processes, automating and simplifying systems and protocols where possible
Clarifying/establishing realms of responsibility/tasks between employees and departments
Less muddy work responsibilities between employees
Encouraging creativity; allow people and departments the authority and freedom to flourish in their roles and environments if capable
Questioning and challenging longstanding work traditions in order to drive standards and quality
Separating non-technical voices from technical voices and assigning each group to specific, relevant tasks
Seeking out and listening to technical voices within the organisation to help drive work quality/standards
Allowing the controlled, fair and respectful challenge and critique of ideas before decision making, to be carried out between voices that are knowledgeable of the decision to be made and to be affected by the decision
More focused, detailed critique and analysis of new changes to ensure they go well and are constructive changes to staff and members
Thoroughly testing/trying and critiquing new concepts and ensuring they are an improvement before employing them
Ensuring there are leaders at every level of the organization with a clear vision, clear goals and that are committed to fighting for the highest industry standards in their respective areas
More defined boundaries between staff/departments with leadership to head them
A set of eyes to challenge and critique our customer experience at every level
Create systems of order for the membership experience to employ and guide members through these systems; a sandbox, but with borders and rules
Seek out unclear work processes and establish structure/order
Cutback on equipment inefficiency and wastage
Seeking out and resolving minor frictions between departments
Taking firmer control of all events associated with or hosted at BCS and subsequent production material/media to ensure standards and procedures are of highest quality
More eyes on all levels of membership experience
More eyes on how member group's govern themselves, their work procedures and group's output
Setting the pace for member groups of what we want to see"";i:1;s:2883:""Allowing low standards and inefficient work practices to slip through the cracks; often no individual to take responsibility
Watery boundaries of responsibility between employees; lack of structure results in delay and low standards
Departments with unclear authority over others and power to change/modify their work; clarify department hierarchy
Sometimes poor communications (information and requirements from one another) between departments; often due to unclear realms of responsibility
Unclear realms of financial responsibility between departments results in unnecessary friction, confusion and delay
Unclear policies and structure for 'on the ground' staff to follow and enforce; lack of authority to enforce them, nobody to establish the policies
Making simple tasks frustrating through complicated internal systems e.g. paying for a one time service requires adding that business as a supplier
Confusing hub of employee finances; NetSuite
Confusing internal information hub; SharePoint
Sometimes a lot of people in the way of achieving a task
Reduce message relaying (from customers/members) in and between departments
Allowing non-technical voices too much liberty to decide over technical principles; sometimes non-technical staff/members lower standards, and efficiency in order to accommodate them; they should be able to defend the resulting standards of their decision before it being employed, and I don't think it should be employed if the resulting standards are poor; this would be resolved if technical voices had more control over technical processes and other staff/members were more focused on their best areas instead of covering many areas; often it is the guests who are the final ones to experience the results of this
Quality suffers to accommodate non-technical staff and members involved in the process
Unstructured/unclear interaction between membership; must regain control of some aspects of membership experience and begin establishing/clarifying  procedures to be followed
Mildly disordered, unguided and confusing membership experience
In some instances, unclear package of what we have to offer to membership
Basing too much of our communications technology and work procedures/systems on emails
Internal meetings without work objectives
Sometimes a lack of workforce at important times and an excess in unimportant times
A theme of  lack of understanding of basic IT and tech knowledge throughout the organization and membership, yet involved in many processes which results in loads of avoidable problems (attention away from driving standards); I think get people doing what they are best at and focus people/simplify processes. E.g. A talented speaker must not need to worry about the technology that will underpin their speech and so should not be too involved in it, but there should be a team behind them to cover that"";i:2;s:298:""Continue venture into flexible working as may allow opportunities for more focused work and reduce passive work
Overwhelming majority of seniors are humble and approachable
There is an 'extended family vibe' work culture throughout the organization
Striving to reinvigorate membership experience"";}}","30.500"
"3958","a:1:{s:8:""comment4"";a:0:{}}","30.500"
"3957","a:1:{s:8:""comment4"";a:0:{}}","0.000"
"3956","a:1:{s:8:""comment4"";a:0:{}}","0.000"
"3955","a:1:{s:8:""comment4"";a:3:{i:0;s:143:""Create one preferred supplier list to be used across the business to improve on cost efficiency, centralised spending and access to resources. "";i:1;s:184:""Creating vacuums of information that lead to rumors being spread. It's a shame that you commonly hear people refer to the BCS Trapdoor for staff who seemingly disappear into thin air. "";i:2;s:174:""Consulting staff about issues impacting their environment - as seen when choosing which water bottle to introduce - expand on this, the new office is an excellent opportunity"";}}","69.000"
"3953","a:1:{s:8:""comment4"";a:3:{i:0;s:64:""Allow more Flexibility for all staff to be able work from home. "";i:1;s:41:""Only allowing managers to work from home."";i:2;s:185:""A relaxed approach on work attire. Whilst I understand that the rule is smart clothing, I like that there isn't overly strict. I would hate to have to wear formal clothing all the time."";}}","62.500"
"3951","a:1:{s:8:""comment4"";a:3:{i:0;s:44:""More training and progression opportunities "";i:1;s:131:""Having meetings for the sake of it -  ensure they have a purpose
Being scared to challenge customers when they breach requirements"";i:2;s:0:"""";}}","45.850"
"3950","a:1:{s:8:""comment4"";a:3:{i:0;s:270:""Communicate effectively - Important Information should be fed down from higher management so that things are effectively put into place, rather than the people at the lower end trying to convince others, that processes have changed and they are to follow new guidelines."";i:1;s:110:""Blame culture - Put the customer/ business 1st -  Resolve solutions rather than squabble between departments. "";i:2;s:0:"""";}}","25.200"
"3949","a:1:{s:8:""comment4"";a:3:{i:0;s:122:""Empowering more of the senior mgt layer to lead internal projects (rather than the executive team sitting as stakeholders)"";i:1;s:48:""Over governing internal projects (too many PSGs)"";i:2;s:0:"""";}}","78.300"
"3948","a:1:{s:8:""comment4"";a:3:{i:0;s:84:""Focus on getting the best systems for us as an organisation and future proof them.  "";i:1;s:244:""Stop trying to make an existing system work for us, when a better one could be out there. The systems are the main issues that people face at BCS, if they could fix the systems I think BCS could work to having much better products and services."";i:2;s:94:""The green room updates- this is a good tool. 

The social club treats and things they offer."";}}","73.800"
"3947","a:1:{s:8:""comment4"";a:0:{}}","27.500"
"3946","a:1:{s:8:""comment4"";a:0:{}}","10.670"
"3945","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","100.000"
"3944","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:18:""All Staff Meetings"";}}","47.780"
"3943","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","77.000"
"3942","a:1:{s:8:""comment4"";a:3:{i:0;s:53:""Talking more about the overall strategy and direction"";i:1;s:42:""I haven't been here long enough to decide!"";i:2;s:21:""Supporting each other"";}}","78.630"
"3941","a:1:{s:8:""comment4"";a:3:{i:0;s:71:""Get to know more about what each department does and communicate more. "";i:1;s:0:"""";i:2;s:36:""Building professional relationships."";}}","99.600"
"3940","a:1:{s:8:""comment4"";a:3:{i:0;s:88:""Share information more freely/easy access/updates to what's going on in the organisation"";i:1;s:39:""Too many meetings with no real outcomes"";i:2;s:47:""Good working environment - friendly, supportive"";}}","88.000"
"3938","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";}}","86.500"
"3937","a:1:{s:8:""comment4"";a:3:{i:0;s:557:""Increase the amount of effort we put on reminding customers (predominantly Training Providers) that we are both working towards the same goal (in theory), i.e. improving IT literacy and competence across the workforce.   There should not be competition and resentment (or even potential hostility) between TPs and BCS .

Not be afraid to confront iFATE and not compromise by adopting flawed standards and assessment models/methods.

If an Apprenticeship assessment (or ant other programme) is not fit for purpose - we should not support it or assess it!"";i:1;s:358:""We need to stand-up to some of our customers more strongly - If some of the comments and criticisms we get from training providers were given to an Exam Awarding body (such as for a GCSE) there would be a much more inflexible response.  I appreciate we need to keep customers, but WE are the experts and our decisions and rulings should  be better respected."";i:2;s:174:""Innovating
Striving to be the Best of the Best and the paradigm of apprentice assessment! 
Ensuring that we continue to employ the best possible people in the correct roles"";}}","67.320"
"3936","a:1:{s:8:""comment4"";a:3:{i:0;s:0:"""";i:1;s:111:""overload - there are many people at BCS who cannot get everything expected of them done within the working week"";i:2;s:35:""the 9 day fortnight - I like it : )"";}}","45.180"
"3935","a:1:{s:8:""comment4"";a:3:{i:0;s:156:""Ensure that managers actually have regular one-to-ones with their staff.
Promote internal team recognition - BCS stars are good but it seems very top-down."";i:1;s:220:""Tolerating poor behaviours and poor quality work (working off spreadsheets and using multiple systems).
Having an internal super-strict GDPR stance, externally speaking I understand it but internally it can hinder work."";i:2;s:52:""Utilising the Green Room to notify staff of changes."";}}","33.000"
